Update,Timesteps,Policy Loss,Value Loss,Total Loss
245,62976,-0.006545609328895807,0.00030670522634560865,-0.017883924767374992
246,63232,-0.011011846027233534,0.00037295425702015765,-0.010584298521280289
247,63488,-0.016165749247496326,0.00045150633054112806,-0.04421894624829292
248,63744,-0.012241556153943142,0.0002608481978919978,-0.024926865473389626
249,64000,-0.010069377125344343,0.0003473711500798042,-0.010698676109313965
250,64256,-0.014251561162786352,0.0004513424614237414,-0.03226134926080704
251,64512,-0.0076445733817915125,0.00029388903041965223,-0.021501872688531876
252,64768,-0.0036161348948048223,0.00018494111767116314,-0.014501361176371574
253,65024,-0.012424974521208141,0.00015605448505892936,-0.0265155341476202
254,65280,-0.005861786401106251,0.00038681627322350524,-0.012707279995083809
255,65536,-0.00577953483702408,0.00027061966829933226,-0.013603057712316513
256,65792,-0.010322302683360048,0.0003037108852165855,-0.02399354800581932
257,66048,-0.009293821071171098,0.0002541628337995563,-0.014915207400918007
258,66304,-0.01575368014164269,0.0005447243941792598,-0.04130462929606438
259,66560,-0.01152723737888866,0.0003325275691976357,-0.015981610864400864
260,66816,-0.0076977247889671065,0.00048797531861863617,-0.027178499847650528
261,67072,-0.01655424494917194,0.0003388613404240459,-0.03170009329915047
262,67328,-0.00830267969932821,0.00021766338532971632,-0.012399880215525627
263,67584,-0.018581925580898922,0.00023310433445860527,-0.023349618539214134
264,67840,-0.007854298274550173,0.0002401164674665779,-0.00858729612082243
265,68096,-0.020275566597572632,0.00028342454445212043,-0.04511884227395058
266,68352,-0.016057540610846546,0.00016461070319767005,-0.026291498914361
267,68608,-0.0031739548366102907,0.00022330905145887905,-0.01852671429514885
268,68864,-0.010143982039557563,0.0002071906936988752,-0.028212912380695343
269,69120,-0.014249259528393546,0.00035527315938250266,-0.033422209322452545
270,69376,-0.007983782147574756,0.00025435617135372013,-0.02351253479719162
271,69632,-0.00848570499672658,0.0005307065132203408,-0.01606006920337677
272,69888,-0.00805649109598663,0.00029049965491544246,-0.021198581904172897
273,70144,-0.009382286781652106,0.0002601041819111237,-0.020536649972200394
274,70400,-0.008290705736726522,0.000184300296597131,-0.013538829982280731
275,70656,-0.010365663872410854,0.00011614921863333115,-0.03420764580368996
276,70912,-0.00843714110346304,0.00031812260082612437,-0.02652261033654213
277,71168,-0.005990110492954652,0.00020262169305674938,-0.018653491511940956
278,71424,-0.002916324883699417,0.00029663619433348585,-0.014987441711127758
279,71680,-0.010338171385228634,0.00027395884939728095,-0.02987620234489441
280,71936,-0.009715999942272902,0.0005623465436252041,-0.027427436783909798
281,72192,-0.016493919512463942,0.00031358272341700893,-0.04304051026701927
282,72448,-0.010487347608432174,0.000467539452883001,-0.03049767017364502
283,72704,-0.01523833579590751,0.00034188701344343525,-0.03618574142456055
284,72960,-0.008259189832541678,0.00016281357319611643,-0.009008979424834251
285,73216,-0.004973077422214879,0.00012288861277435595,-0.016563385725021362
286,73472,-0.0040773730466349255,0.00023181152856624167,-0.010431921109557152
287,73728,-0.0024712671680996814,0.00026393756464434165,-0.01158517599105835
288,73984,-0.008800873455281058,0.00022046185444600673,-0.01152712106704712
289,74240,-0.007068134378641844,0.0001387308536019797,-0.023999793455004692
290,74496,-0.008029852967916263,0.0003968832752434537,-0.02103859931230545
291,74752,-0.008568535895190306,0.00037431952174908173,-0.01456961128860712
292,75008,-0.006997702216419081,0.00020278256609647846,-0.012727874331176281
293,75264,-0.019342841658120353,0.000498273917603203,-0.03959996998310089
294,75520,-0.02012761131239434,0.00020074882437863076,-0.041981134563684464
295,75776,-0.00861423475564354,0.0001874616185280805,-0.02063739113509655
296,76032,-0.007099115289747715,0.00011037063773579171,-0.018848704174160957
297,76288,-0.006013760860595439,0.0002688503251799072,-0.012329398654401302
298,76544,-0.00692605579064952,0.00025724220904521644,-0.007267447654157877
299,76800,-0.010345832703428136,0.0002272310165507305,-0.031521521508693695
300,77056,-0.01686424076453679,0.00022149598225951195,-0.03489132225513458
301,77312,-0.012376266919697324,0.0005085951480497089,-0.025845026597380638
302,77568,-0.013645622517085738,0.00042074948174154595,-0.03762053698301315
303,77824,-0.0033727840572181675,0.00019077839210189672,-0.00769938575103879
304,78080,-0.014546825136575434,0.0005250404113515591,-0.04227670282125473
305,78336,-0.01384379119715757,0.0002339842257141653,-0.026292547583580017
